Symbol,TRDATE,Open,High,Low,Close,Volume
LT,24-Sep-18,1333.3,1338.8,1302.3,1318.35,2425415
NSEI,24-Sep-18,11164.4,11170.15,10943.6,10967.4,0
NSEIBANK,24-Sep-18,25645.05,25649.7,24904.5,24970.35,0
RELIANCE,24-Sep-18,1203.05,1228.26,1193.19,1220.48,10198351
SBIN,24-Sep-18,272.7,273.0,262.6,264.35,24633374
TCS,24-Sep-18,2115.0,2210.5,2098.15,2198.45,3032226
AXISBANK,25-Sep-18,598.8,619.8,589.55,614.35,17515392
HDFCBANK,25-Sep-18,962.85,981.0,957.5,976.2,8341276
HINDUNILVR,25-Sep-18,1600.0,1640.0,1577.05,1630.85,1229970
ICICIBANK,25-Sep-18,307.0,313.5,300.05,311.1,30472132
INFY,25-Sep-18,718.25,736.0,717.0,726.2,9602273
KOTAKBANK,25-Sep-18,1146.0,1191.1,1120.15,1183.35,3776071
LT,25-Sep-18,1316.0,1332.7,1308.0,1319.05,2684511
NSEI,25-Sep-18,10969.95,11080.6,10882.85,11067.45,405000
NSEIBANK,25-Sep-18,24947.7,25406.95,24678.25,25330.35,0
RELIANCE,25-Sep-18,1223.9,1233.31,1183.78,1219.04,9807108
SBIN,25-Sep-18,264.0,272.95,260.8,270.9,28948831
TCS,25-Sep-18,2204.9,2211.9,2153.8,2183.2,2868778
AXISBANK,26-Sep-18,619.0,624.35,612.05,617.45,8725133
HDFCBANK,26-Sep-18,981.47,989.0,977.65,984.1,7363362
HINDUNILVR,26-Sep-18,1644.4,1649.0,1598.0,1610.75,980726
ICICIBANK,26-Sep-18,315.0,315.3,305.1,313.1,23224979
INFY,26-Sep-18,731.2,731.85,712.0,717.85,6599606
KOTAKBANK,26-Sep-18,1186.1,1188.65,1161.3,1169.4,2446177
LT,26-Sep-18,1329.0,1336.8,1309.0,1332.65,2846089
NSEI,26-Sep-18,11145.55,11145.55,10993.05,11053.8,340500
NSEIBANK,26-Sep-18,25525.1,25525.1,25197.35,25376.3,0
RELIANCE,26-Sep-18,1227.37,1242.18,1215.63,1239.65,6457463
SBIN,26-Sep-18,274.0,274.0,262.75,263.85,23951904
TCS,26-Sep-18,2187.0,2199.0,2135.1,2142.15,1970951
AXISBANK,27-Sep-18,617.35,619.75,597.0,600.15,9683836
HDFCBANK,27-Sep-18,984.7,993.0,977.58,988.08,9176104
HINDUNILVR,27-Sep-18,1610.0,1625.0,1603.2,1620.1,1572603
ICICIBANK,27-Sep-18,315.65,316.0,305.3,306.65,24888615
INFY,27-Sep-18,722.0,730.8,717.45,724.8,14592616
KOTAKBANK,27-Sep-18,1172.0,1177.15,1138.95,1142.45,3967316
LT,27-Sep-18,1336.85,1337.0,1296.5,1309.9,3847372
NSEI,27-Sep-18,11079.8,11089.45,10953.35,10977.55,405700
NSEIBANK,27-Sep-18,25442.1,25452.5,25007.05,25042.15,0
RELIANCE,27-Sep-18,1243.22,1251.14,1225.88,1241.98,10911205
SBIN,27-Sep-18,264.5,268.6,263.75,265.35,24829383
TCS,27-Sep-18,2141.9,2209.7,2135.8,2188.85,3311802
AXISBANK,28-Sep-18,598.5,619.8,594.05,613.25,16754620
HDFCBANK,28-Sep-18,990.33,1007.72,988.58,1003.03,7230358
HINDUNILVR,28-Sep-18,1620.1,1627.3,1600.05,1608.4,1735076
ICICIBANK,28-Sep-18,309.1,311.6,301.8,305.55,26289107
INFY,28-Sep-18,721.0,734.55,715.2,730.05,7490031
KOTAKBANK,28-Sep-18,1147.0,1163.0,1133.35,1141.6,3421603
LT,28-Sep-18,1314.5,1316.7,1250.15,1272.1,4301355
NSEI,28-Sep-18,11008.1,11034.1,10850.3,10930.45,478100
NSEIBANK,28-Sep-18,25135.8,25354.7,24919.25,25119.85,0
RELIANCE,28-Sep-18,1248.07,1259.76,1235.59,1246.14,11177984
SBIN,28-Sep-18,266.4,273.5,262.5,265.5,33803139
TCS,28-Sep-18,2178.0,2190.0,2158.85,2183.7,2904371
AXISBANK,01-Oct-18,615.1,617.5,572.5,593.45,20117451
HDFCBANK,01-Oct-18,1004.9,1021.0,998.9,1017.72,6224794
HINDUNILVR,01-Oct-18,1606.5,1652.4,1601.6,1642.3,1721675
ICICIBANK,01-Oct-18,306.3,315.05,300.55,314.0,21104376
INFY,01-Oct-18,737.5,754.9,733.0,746.65,8252398
KOTAKBANK,01-Oct-18,1090.0,1130.8,1002.2,1122.0,10535080
LT,01-Oct-18,1274.0,1274.0,1217.55,1248.1,4955435
NSEI,01-Oct-18,10930.9,11035.65,10821.55,11008.3,387000
NSEIBANK,01-Oct-18,24943.9,25412.15,24707.65,25367.0,0
RELIANCE,01-Oct-18,1245.89,1245.89,1192.69,1220.13,7402199
SBIN,01-Oct-18,265.5,275.2,264.1,273.85,17711738
TCS,01-Oct-18,2190.9,2275.95,2190.35,2255.55,3772208
AXISBANK,03-Oct-18,592.6,592.6,569.1,572.25,18385327
HDFCBANK,03-Oct-18,1015.22,1026.1,1003.5,1015.58,7666074
HINDUNILVR,03-Oct-18,1642.0,1642.05,1606.65,1618.85,1213562
ICICIBANK,03-Oct-18,311.1,314.5,302.45,303.7,19105555
INFY,03-Oct-18,743.8,751.95,726.3,728.5,7792464
KOTAKBANK,03-Oct-18,1116.9,1138.55,1086.1,1098.25,2961974
LT,03-Oct-18,1247.1,1262.0,1226.65,1245.45,4302314
NSEI,03-Oct-18,10982.7,10989.05,10843.75,10858.25,386800
NSEIBANK,03-Oct-18,25290.55,25470.05,25026.35,25069.9,253300
RELIANCE,03-Oct-18,1217.95,1227.96,1188.78,1193.78,7446497
SBIN,03-Oct-18,273.35,278.7,270.6,271.7,19714943
TCS,03-Oct-18,2250.3,2255.0,2155.6,2162.85,3902322
AXISBANK,04-Oct-18,565.0,590.55,553.8,586.25,16877024
HDFCBANK,04-Oct-18,1004.0,1008.9,971.5,978.88,8985292
HINDUNILVR,04-Oct-18,1600.0,1602.8,1562.1,1573.95,1544573
ICICIBANK,04-Oct-18,299.0,321.25,294.8,316.5,56268976
INFY,04-Oct-18,728.5,729.75,702.5,707.2,6173037
KOTAKBANK,04-Oct-18,1085.0,1094.55,1056.6,1074.5,3439111
LT,04-Oct-18,1258.0,1292.9,1251.25,1257.9,7398229
NSEI,04-Oct-18,10754.7,10754.7,10547.25,10599.25,425100
NSEIBANK,04-Oct-18,24735.15,24893.4,24501.05,24819.3,0
RELIANCE,04-Oct-18,1178.33,1179.22,1095.61,1111.71,23432473
SBIN,04-Oct-18,267.95,272.7,265.7,271.35,17754204
TCS,04-Oct-18,2156.6,2156.65,2056.35,2064.8,4762419
AXISBANK,05-Oct-18,586.0,590.5,565.0,568.5,9860010
HDFCBANK,05-Oct-18,976.97,995.0,970.08,982.65,7864590
HINDUNILVR,05-Oct-18,1559.5,1574.85,1528.6,1558.55,1638027
ICICIBANK,05-Oct-18,314.65,321.85,299.35,307.3,36131946
INFY,05-Oct-18,713.0,731.5,709.3,724.6,8543578
KOTAKBANK,05-Oct-18,1070.7,1088.95,1040.45,1052.2,3767039
LT,05-Oct-18,1258.0,1267.7,1215.85,1227.4,4206887
NSEI,05-Oct-18,10514.1,10540.65,10261.9,10316.45,606400
NSEIBANK,05-Oct-18,24741.65,25080.2,24250.65,24443.45,0
RELIANCE,05-Oct-18,1089.18,1104.83,1028.4,1039.0,22151189
SBIN,05-Oct-18,271.0,271.0,256.0,258.35,36628643
TCS,05-Oct-18,2050.0,2120.0,2020.9,2102.65,3417624
AXISBANK,08-Oct-18,570.0,574.5,546.1,556.55,12918017
HDFCBANK,08-Oct-18,982.5,984.5,965.0,972.5,10064010
HINDUNILVR,08-Oct-18,1551.0,1570.4,1537.1,1559.35,1998863
ICICIBANK,08-Oct-18,307.3,314.05,298.6,310.85,20488368
INFY,08-Oct-18,725.05,728.7,709.25,714.45,7259306
KOTAKBANK,08-Oct-18,1050.05,1116.8,1044.15,1104.3,4067810
LT,08-Oct-18,1230.0,1244.0,1203.1,1215.35,3957900
NSEI,08-Oct-18,10310.15,10398.35,10198.4,10348.05,456200
NSEIBANK,08-Oct-18,24470.75,24745.35,24240.05,24618.35,0
RELIANCE,08-Oct-18,1040.14,1106.51,1015.92,1098.98,24913364
SBIN,08-Oct-18,259.75,268.5,258.35,265.75,21100804
TCS,08-Oct-18,2102.65,2122.2,2048.15,2077.55,2010154
AXISBANK,09-Oct-18,561.9,563.9,549.15,552.85,8053297
HDFCBANK,09-Oct-18,972.2,982.5,965.0,970.3,6229682
HINDUNILVR,09-Oct-18,1563.0,1570.0,1492.5,1512.45,1562134
ICICIBANK,09-Oct-18,311.45,311.9,303.0,306.25,14852835
INFY,09-Oct-18,717.1,722.4,702.65,717.75,6777212
KOTAKBANK,09-Oct-18,1106.0,1126.5,1085.5,1108.45,3114848
LT,09-Oct-18,1222.8,1236.05,1215.45,1221.05,2559815
NSEI,09-Oct-18,10390.3,10397.6,10279.35,10301.05,430500
NSEIBANK,09-Oct-18,24703.65,24759.9,24464.9,24527.65,0
RELIANCE,09-Oct-18,1111.12,1112.75,1071.05,1079.81,11095381
SBIN,09-Oct-18,268.0,268.15,260.0,262.95,16010883
TCS,09-Oct-18,2080.35,2107.65,2053.2,2091.8,1867130
AXISBANK,10-Oct-18,553.95,590.8,552.85,589.2,13695001
HDFCBANK,10-Oct-18,972.5,991.13,967.75,983.58,7969966
HINDUNILVR,10-Oct-18,1512.5,1543.2,1490.55,1527.65,2294071
ICICIBANK,10-Oct-18,307.1,322.95,304.5,319.85,23972064
INFY,10-Oct-18,719.9,719.9,695.4,700.45,8866251
KOTAKBANK,10-Oct-18,1113.5,1146.6,1112.25,1137.75,3385261
LT,10-Oct-18,1227.0,1265.9,1223.7,1250.65,4134413
NSEI,10-Oct-18,10331.85,10482.35,10318.25,10460.1,0
NSEIBANK,10-Oct-18,24596.6,25371.15,24559.9,25321.7,0
RELIANCE,10-Oct-18,1083.63,1105.37,1074.12,1091.75,9592247
SBIN,10-Oct-18,261.6,280.45,261.2,278.65,31772330
TCS,10-Oct-18,2100.0,2105.95,2029.0,2043.6,2749573
AXISBANK,11-Oct-18,555.0,585.8,550.1,580.85,11223315
HDFCBANK,11-Oct-18,962.5,974.15,958.8,968.78,7179952
HINDUNILVR,11-Oct-18,1490.0,1540.0,1477.2,1526.1,1823960
ICICIBANK,11-Oct-18,310.0,315.45,304.0,311.7,21691068
INFY,11-Oct-18,685.0,692.9,663.3,673.35,10985897
KOTAKBANK,11-Oct-18,1100.0,1120.0,1095.0,1115.55,2283217
LT,11-Oct-18,1230.0,1237.0,1220.1,1225.85,3942878
NSEI,11-Oct-18,10169.8,10335.95,10138.6,10234.65,483500
NSEIBANK,11-Oct-18,24541.75,24940.1,24493.7,24783.95,0
RELIANCE,11-Oct-18,1054.01,1104.28,1033.21,1077.59,13349523
SBIN,11-Oct-18,268.0,271.5,260.6,262.15,46291120
TCS,11-Oct-18,1985.0,2013.0,1941.0,1979.95,4700256
AXISBANK,12-Oct-18,589.65,602.25,580.75,584.9,10689006
HDFCBANK,12-Oct-18,972.5,998.55,971.0,990.92,4800160
HINDUNILVR,12-Oct-18,1555.5,1577.5,1540.1,1569.6,1728063
ICICIBANK,12-Oct-18,313.85,324.25,313.6,319.4,25930022
INFY,12-Oct-18,676.4,684.05,661.5,678.8,8909221
KOTAKBANK,12-Oct-18,1122.0,1173.15,1122.0,1167.15,6276615
LT,12-Oct-18,1224.8,1245.0,1218.75,1235.25,2773440
NSEI,12-Oct-18,10331.55,10492.45,10322.15,10472.5,343500
NSEIBANK,12-Oct-18,25001.95,25484.2,24975.45,25395.85,0
RELIANCE,12-Oct-18,1094.57,1118.4,1091.55,1115.97,9144401
SBIN,12-Oct-18,266.0,267.9,261.5,263.75,42967696
TCS,12-Oct-18,1978.0,1978.0,1903.0,1918.3,9373289
AXISBANK,15-Oct-18,585.0,585.0,569.45,576.55,5065325
HDFCBANK,15-Oct-18,995.0,1005.4,985.15,1004.03,6292984
HINDUNILVR,15-Oct-18,1549.7,1592.95,1500.0,1526.3,3913322
ICICIBANK,15-Oct-18,316.9,317.9,309.55,313.35,23756416
INFY,15-Oct-18,688.6,705.0,681.5,698.8,6222176
KOTAKBANK,15-Oct-18,1170.0,1183.8,1157.5,1170.45,3181839
LT,15-Oct-18,1230.0,1236.8,1208.4,1216.4,2945137
NSEI,15-Oct-18,10524.2,10526.3,10410.15,10512.5,259500
NSEIBANK,15-Oct-18,25444.0,25466.2,25147.8,25388.05,0
RELIANCE,15-Oct-18,1119.29,1136.13,1107.65,1129.05,8955871
SBIN,15-Oct-18,264.4,265.7,261.1,263.2,21965859
TCS,15-Oct-18,1940.0,1955.55,1920.0,1949.5,2638151
AXISBANK,16-Oct-18,577.75,594.35,570.25,588.85,13083651
HDFCBANK,16-Oct-18,1001.5,1009.1,993.75,996.38,4703002
HINDUNILVR,16-Oct-18,1535.7,1557.55,1526.5,1546.2,1374834
ICICIBANK,16-Oct-18,313.75,322.95,313.75,320.65,18042549
INFY,16-Oct-18,710.0,713.9,689.4,695.25,11588963
KOTAKBANK,16-Oct-18,1171.5,1181.7,1162.75,1175.75,3685402
LT,16-Oct-18,1220.0,1228.95,1215.55,1224.65,2336499
NSEI,16-Oct-18,10550.15,10604.9,10525.3,10584.75,265200
NSEIBANK,16-Oct-18,25414.2,25707.05,25351.8,25589.65,0
RELIANCE,16-Oct-18,1135.24,1156.44,1129.3,1152.87,7549490
SBIN,16-Oct-18,264.6,270.85,263.35,270.3,33597068
TCS,16-Oct-18,1958.0,1971.9,1935.0,1962.3,2815425
AXISBANK,17-Oct-18,594.75,598.8,566.6,576.05,9609195
HDFCBANK,17-Oct-18,1003.05,1006.5,981.75,987.3,3970398
HINDUNILVR,17-Oct-18,1558.1,1577.8,1546.05,1562.0,1223188
ICICIBANK,17-Oct-18,325.1,328.15,311.65,314.8,20203287
INFY,17-Oct-18,710.0,721.8,701.35,705.35,20360697
KOTAKBANK,17-Oct-18,1185.0,1188.65,1172.25,1176.0,4792844
LT,17-Oct-18,1236.65,1238.0,1208.7,1211.9,1746801
NSEI,17-Oct-18,10688.7,10710.15,10436.45,10453.05,284800
NSEIBANK,17-Oct-18,25839.1,25915.35,25101.95,25188.6,0
RELIANCE,17-Oct-18,1167.93,1168.28,1129.3,1140.49,12906841
SBIN,17-Oct-18,273.75,275.0,260.0,261.15,21631573
TCS,17-Oct-18,1970.0,1989.0,1920.0,1929.4,2779207
AXISBANK,19-Oct-18,570.4,576.55,554.55,562.55,12664549
HDFCBANK,19-Oct-18,979.45,990.42,979.0,983.88,4933674
HINDUNILVR,19-Oct-18,1551.2,1585.75,1543.05,1578.4,932433
ICICIBANK,19-Oct-18,312.85,321.5,310.2,315.45,18322589
INFY,19-Oct-18,687.0,687.7,678.0,683.55,10421001
KOTAKBANK,19-Oct-18,1165.0,1206.0,1160.6,1198.95,3566784
LT,19-Oct-18,1200.0,1211.9,1186.0,1206.05,2006965
NSEI,19-Oct-18,10339.7,10380.1,10249.6,10303.55,357500
NSEIBANK,19-Oct-18,24966.5,25277.9,24922.65,25085.8,0
RELIANCE,19-Oct-18,1089.67,1100.57,1060.2,1090.96,25662196
SBIN,19-Oct-18,259.7,264.2,258.1,261.1,28474307
TCS,19-Oct-18,1929.0,1929.0,1870.05,1913.2,3428776
AXISBANK,22-Oct-18,567.95,572.0,558.2,562.05,10235243
HDFCBANK,22-Oct-18,1007.0,1010.0,994.3,999.45,10165580
HINDUNILVR,22-Oct-18,1588.0,1590.0,1566.6,1584.9,614209
ICICIBANK,22-Oct-18,320.2,329.85,316.1,327.1,33593953
INFY,22-Oct-18,688.7,695.05,673.8,679.95,6672840
KOTAKBANK,22-Oct-18,1205.2,1219.2,1157.5,1164.0,4342603
LT,22-Oct-18,1214.0,1218.65,1200.1,1206.6,1452784
NSEI,22-Oct-18,10405.85,10408.55,10224.0,10245.25,297300
NSEIBANK,22-Oct-18,25484.25,25504.75,25021.35,25078.6,0
RELIANCE,22-Oct-18,1099.58,1104.33,1047.42,1052.67,13290338
SBIN,22-Oct-18,266.0,266.0,259.45,260.35,19933462
TCS,22-Oct-18,1914.0,1916.0,1886.95,1903.0,1778496
AXISBANK,23-Oct-18,557.0,571.4,553.5,562.75,9513054
HDFCBANK,23-Oct-18,986.5,999.45,986.5,992.42,9714282
HINDUNILVR,23-Oct-18,1575.55,1582.0,1547.5,1552.05,989355
ICICIBANK,23-Oct-18,323.0,328.6,318.35,322.85,21509920
INFY,23-Oct-18,675.95,682.0,653.3,657.6,9041701
KOTAKBANK,23-Oct-18,1150.0,1179.8,1143.55,1174.45,2237537
LT,23-Oct-18,1195.9,1209.05,1182.5,1200.7,2109820
NSEI,23-Oct-18,10152.6,10222.1,10102.35,10146.8,302600
NSEIBANK,23-Oct-18,24786.9,25124.6,24784.9,24972.45,0
RELIANCE,23-Oct-18,1042.86,1054.7,1033.85,1044.8,10673958
SBIN,23-Oct-18,258.0,259.0,255.0,255.65,20206307
TCS,23-Oct-18,1888.0,1898.0,1837.0,1843.65,2752811
AXISBANK,24-Oct-18,574.5,576.95,557.25,564.1,9759225
HDFCBANK,24-Oct-18,1002.0,1004.4,986.3,996.13,9036168
HINDUNILVR,24-Oct-18,1562.0,1591.0,1552.4,1585.95,690618
ICICIBANK,24-Oct-18,328.75,330.0,316.25,322.0,33104174
INFY,24-Oct-18,663.0,666.5,647.15,649.8,7058164
KOTAKBANK,24-Oct-18,1185.0,1195.05,1153.95,1177.1,4309834
LT,24-Oct-18,1211.2,1222.3,1204.1,1218.9,1484693
NSEI,24-Oct-18,10278.15,10290.65,10126.7,10224.75,351400
NSEIBANK,24-Oct-18,25312.7,25356.9,24839.65,25064.2,0
RELIANCE,24-Oct-18,1064.81,1065.85,1021.72,1035.93,13784775
SBIN,24-Oct-18,260.25,261.8,252.8,255.7,25636533
TCS,24-Oct-18,1852.05,1874.0,1811.1,1848.5,2735913
AXISBANK,25-Oct-18,558.0,564.7,552.45,561.05,13041860
HDFCBANK,25-Oct-18,986.8,1001.8,981.22,984.4,14923528
HINDUNILVR,25-Oct-18,1574.0,1591.75,1552.65,1571.55,2397242
ICICIBANK,25-Oct-18,318.5,322.05,311.8,319.95,26920180
INFY,25-Oct-18,643.0,656.35,636.25,648.75,8270469
KOTAKBANK,25-Oct-18,1173.0,1194.2,1165.0,1185.8,3613893
LT,25-Oct-18,1208.0,1212.05,1195.15,1201.55,3063065
NSEI,25-Oct-18,10135.05,10166.6,10079.3,10124.9,0
NSEIBANK,25-Oct-18,24841.5,24977.35,24696.85,24817.45,0
RELIANCE,25-Oct-18,1026.27,1030.88,1006.86,1021.12,14229855
SBIN,25-Oct-18,254.5,255.0,248.4,249.55,33066232
TCS,25-Oct-18,1844.0,1876.9,1825.05,1853.0,2507233
AXISBANK,26-Oct-18,562.0,564.0,534.55,537.7,9229395
HDFCBANK,26-Oct-18,984.4,988.6,974.5,980.6,7577856
HINDUNILVR,26-Oct-18,1567.1,1579.5,1549.95,1558.25,1049382
ICICIBANK,26-Oct-18,319.8,323.4,313.0,315.65,22952163
INFY,26-Oct-18,645.3,648.7,629.9,633.6,5464141
KOTAKBANK,26-Oct-18,1185.0,1193.0,1152.3,1158.6,1842212
LT,26-Oct-18,1200.6,1213.0,1191.3,1197.45,1101325
NSEI,26-Oct-18,10122.35,10128.85,10004.55,10030.0,364300
NSEIBANK,26-Oct-18,24771.85,24771.95,24353.1,24421.05,0
RELIANCE,26-Oct-18,1023.2,1047.07,1012.4,1035.09,9269654
SBIN,26-Oct-18,252.0,252.5,247.4,248.1,20543437
TCS,26-Oct-18,1853.9,1853.9,1791.1,1799.1,2285970
AXISBANK,29-Oct-18,541.35,577.0,538.55,566.7,15917739
HDFCBANK,29-Oct-18,982.05,982.47,947.6,963.15,8522140
HINDUNILVR,29-Oct-18,1559.45,1559.45,1522.0,1552.9,1478828
ICICIBANK,29-Oct-18,329.0,352.95,328.3,349.4,80069836
INFY,29-Oct-18,633.7,650.55,631.5,644.75,7137446
KOTAKBANK,29-Oct-18,1152.1,1152.9,1098.45,1138.1,3711300
LT,29-Oct-18,1201.0,1264.5,1198.25,1261.3,2140956
NSEI,29-Oct-18,10078.1,10275.3,10020.35,10250.85,364400
NSEIBANK,29-Oct-18,24647.95,25023.75,24404.55,24959.7,0
RELIANCE,29-Oct-18,1036.18,1083.58,1036.18,1077.59,7744528
SBIN,29-Oct-18,250.0,269.25,248.4,267.9,37768359
TCS,29-Oct-18,1808.7,1877.95,1784.35,1871.0,2609483
AXISBANK,30-Oct-18,564.85,571.75,559.0,562.7,8522604
HDFCBANK,30-Oct-18,962.5,966.0,949.65,956.38,6914352
HINDUNILVR,30-Oct-18,1553.9,1603.6,1542.45,1593.05,1366068
ICICIBANK,30-Oct-18,347.45,353.85,342.9,345.7,34460428
INFY,30-Oct-18,641.1,663.8,637.45,659.6,8793411
KOTAKBANK,30-Oct-18,1140.0,1146.0,1115.3,1123.8,1950633
LT,30-Oct-18,1258.4,1278.65,1248.25,1271.25,1957735
NSEI,30-Oct-18,10239.4,10285.1,10175.35,10198.4,289800
NSEIBANK,30-Oct-18,24924.75,25121.5,24686.85,24807.75,0
RELIANCE,30-Oct-18,1075.31,1075.31,1042.22,1047.07,8890179
SBIN,30-Oct-18,267.5,279.1,266.0,273.15,33401683
TCS,30-Oct-18,1867.0,1909.4,1845.0,1894.8,2404883
AXISBANK,31-Oct-18,568.3,586.0,558.0,582.4,12135088
HDFCBANK,31-Oct-18,951.03,958.95,942.5,955.88,11724702
HINDUNILVR,31-Oct-18,1593.0,1624.0,1561.95,1621.7,1478902
ICICIBANK,31-Oct-18,345.5,356.55,342.3,355.0,31233009
INFY,31-Oct-18,663.9,692.95,663.05,686.4,11947995
KOTAKBANK,31-Oct-18,1129.1,1135.0,1107.0,1119.15,2764840
LT,31-Oct-18,1266.0,1304.0,1249.2,1297.5,3117499
NSEI,31-Oct-18,10209.55,10396.0,10105.1,10386.6,375000
NSEIBANK,31-Oct-18,24823.8,25201.3,24528.35,25153.25,0
RELIANCE,31-Oct-18,1049.06,1055.84,1037.17,1051.28,16613693
SBIN,31-Oct-18,275.0,282.75,268.6,281.4,28137370
TCS,31-Oct-18,1900.0,1943.9,1875.45,1938.15,2769190
AXISBANK,01-Nov-18,582.05,608.05,582.05,602.15,16048865
HDFCBANK,01-Nov-18,965.0,965.0,948.0,956.1,9814526
HINDUNILVR,01-Nov-18,1624.5,1624.5,1583.55,1607.65,1037308
ICICIBANK,01-Nov-18,357.0,358.45,351.1,353.7,22157128
INFY,01-Nov-18,689.7,689.7,659.6,666.7,5860244
KOTAKBANK,01-Nov-18,1123.7,1126.75,1101.1,1109.55,2669317
LT,01-Nov-18,1337.45,1384.0,1321.6,1326.75,8903105
NSEI,01-Nov-18,10441.7,10441.9,10341.9,10380.45,348500
NSEIBANK,01-Nov-18,25285.2,25401.6,25129.45,25323.65,0
RELIANCE,01-Nov-18,1057.87,1057.87,1040.14,1046.33,9485091
SBIN,01-Nov-18,283.0,289.0,278.85,285.9,29144808
TCS,01-Nov-18,1943.65,1944.35,1901.3,1935.75,2769759
AXISBANK,02-Nov-18,612.45,617.9,605.1,610.65,12488669
HDFCBANK,02-Nov-18,963.0,980.0,956.0,974.72,15046434
HINDUNILVR,02-Nov-18,1610.7,1648.2,1608.25,1638.45,1332970
ICICIBANK,02-Nov-18,354.0,357.8,351.7,354.45,26714413
INFY,02-Nov-18,665.95,675.8,660.1,662.25,6654067
KOTAKBANK,02-Nov-18,1118.25,1146.0,1112.5,1133.2,3900710
LT,02-Nov-18,1340.0,1369.85,1340.0,1358.2,2665756
NSEI,02-Nov-18,10462.3,10606.95,10457.7,10553.0,421200
NSEIBANK,02-Nov-18,25545.35,25856.25,25499.15,25701.65,0
RELIANCE,02-Nov-18,1056.98,1070.85,1053.17,1064.81,16955411
SBIN,02-Nov-18,287.9,292.8,283.2,285.35,27760214
TCS,02-Nov-18,1934.2,1954.6,1905.0,1913.45,1818635
AXISBANK,05-Nov-18,628.9,633.0,617.2,624.4,24201213
HDFCBANK,05-Nov-18,974.95,979.83,969.0,978.0,2852648
HINDUNILVR,05-Nov-18,1635.0,1647.0,1610.0,1640.05,764645
ICICIBANK,05-Nov-18,351.0,351.85,348.0,349.65,22873951
INFY,05-Nov-18,663.5,668.6,657.0,666.0,5799426
KOTAKBANK,05-Nov-18,1135.0,1135.0,1115.5,1129.45,1403820
LT,05-Nov-18,1358.3,1365.0,1343.55,1350.15,1457946
NSEI,05-Nov-18,10558.75,10558.8,10477.0,10524.0,301900
NSEIBANK,05-Nov-18,25731.55,25788.2,25534.4,25732.2,0
RELIANCE,05-Nov-18,1063.37,1082.44,1055.0,1080.06,7654392
SBIN,05-Nov-18,286.45,300.0,283.5,294.95,44619891
TCS,05-Nov-18,1910.0,1927.35,1884.75,1890.85,1713366
AXISBANK,06-Nov-18,626.0,628.1,600.05,607.45,15354794
HDFCBANK,06-Nov-18,977.5,988.0,971.47,973.28,4242794
HINDUNILVR,06-Nov-18,1650.0,1654.0,1620.1,1631.95,656676
ICICIBANK,06-Nov-18,348.7,358.3,347.65,353.1,21349153
INFY,06-Nov-18,667.9,675.0,660.65,666.45,6975525
KOTAKBANK,06-Nov-18,1128.45,1140.0,1121.15,1125.3,2106333
LT,06-Nov-18,1350.15,1369.8,1350.05,1363.85,1616734
NSEI,06-Nov-18,10552.0,10600.25,10491.45,10530.0,0
NSEIBANK,06-Nov-18,25747.4,25860.75,25558.35,25598.0,0
RELIANCE,06-Nov-18,1083.73,1101.56,1081.35,1093.73,8716110
SBIN,06-Nov-18,296.1,298.3,283.9,286.45,40688243
TCS,06-Nov-18,1894.0,1937.5,1891.0,1932.7,1398710
AXISBANK,07-Nov-18,612.9,612.9,604.65,606.85,1528117
HDFCBANK,07-Nov-18,980.5,982.47,975.0,978.97,479380
HINDUNILVR,07-Nov-18,1640.0,1646.95,1634.4,1643.85,114827
ICICIBANK,07-Nov-18,356.75,357.0,354.55,355.9,2074764
INFY,07-Nov-18,673.0,677.5,672.0,675.5,758956
KOTAKBANK,07-Nov-18,1134.0,1139.3,1132.35,1134.3,163566
LT,07-Nov-18,1370.0,1370.0,1363.65,1365.95,255086
NSEI,07-Nov-18,10614.45,10616.45,10582.3,10598.4,31200
NSEIBANK,07-Nov-18,25818.1,25824.4,25698.1,25737.5,0
RELIANCE,07-Nov-18,1104.53,1104.53,1096.31,1100.27,1296168
SBIN,07-Nov-18,288.9,288.9,285.95,286.55,3312160
TCS,07-Nov-18,1940.0,1949.0,1937.0,1942.15,144530
AXISBANK,09-Nov-18,609.0,623.8,601.0,613.2,13927467
HDFCBANK,09-Nov-18,979.1,979.95,968.15,972.7,5050810
HINDUNILVR,09-Nov-18,1650.0,1680.0,1638.3,1672.6,1125863
ICICIBANK,09-Nov-18,356.9,358.1,352.4,356.85,15130936
INFY,09-Nov-18,679.0,679.0,655.5,659.5,9694143
KOTAKBANK,09-Nov-18,1132.0,1138.85,1115.75,1135.55,1636807
LT,09-Nov-18,1365.95,1379.0,1360.0,1368.6,1247358
NSEI,09-Nov-18,10614.7,10619.55,10544.85,10585.2,296600
NSEIBANK,09-Nov-18,25742.55,25822.75,25598.75,25771.0,0
RELIANCE,09-Nov-18,1095.86,1103.34,1074.81,1083.18,10943218
SBIN,09-Nov-18,287.0,287.5,282.45,283.25,19201007
TCS,09-Nov-18,1961.0,1961.95,1905.0,1909.2,2570479
AXISBANK,12-Nov-18,612.55,618.5,604.8,606.55,7073703
HDFCBANK,12-Nov-18,975.75,981.0,958.58,960.53,3953882
HINDUNILVR,12-Nov-18,1672.0,1681.95,1649.2,1654.3,805817
ICICIBANK,12-Nov-18,356.0,358.2,351.5,352.35,10642857
